"ORDER_ID","STATUS_NAME","PRODUCT_NAME","CREATION_DATE","STATUS_CHANGE_DATE","IS_TEST_ORDER"
77432,CONFIRMED,.ONLINE,"2022-01-19","2022-01-21",false
77434,CREATED,.ONLINE,"2022-01-28","2022-01-28",false
77434,CONFIRMED,.ONLINE,"2022-01-28","2022-02-05",false
78128,CREATED,.ONLINE,"2022-01-08","2022-01-08",false
78128,CANCELLED,.ONLINE,"2022-01-08","2022-01-15",false
78555,CREATED,.ONLINE,"2022-01-24","2022-01-24",false
78555,CONFIRMED,.ONLINE,"2022-01-24","2022-02-02",false
78307,CREATED,.ONLINE,"2022-01-30","2022-01-30",false
78307,CONFIRMED,.ONLINE,"2022-01-30","2022-02-03",false
78412,CREATED,.ONLINE,"2022-01-30","2022-01-30",false
78412,IN_PROGRESS,.ONLINE,"2022-01-30","2022-01-31",false
78412,CANCELLED,.ONLINE,"2022-01-30","2022-02-07",false
78139,CREATED,.ONLINE,"2022-01-17","2022-01-17",false
78139,IN_PROGRESS,.ONLINE,"2022-01-17","2022-01-23",false
78139,CANCELLED,.ONLINE,"2022-01-17","2022-01-29",false
78466,CREATED,.ONLINE,"2022-01-10","2022-01-10",false
78466,CONFIRMED,.ONLINE,"2022-01-10","2022-01-12",false
78186,CREATED,.ONLINE,"2022-01-22","2022-01-22",false
78186,IN_PROGRESS,.ONLINE,"2022-01-22","2022-01-23",false
78186,CANCELLED,.ONLINE,"2022-01-22","2022-01-31",false
78415,CREATED,.ONLINE,"2022-01-13","2022-01-13",false
78415,CONFIRMED,.ONLINE,"2022-01-13","2022-01-14",false
78101,CREATED,.ONLINE,"2022-01-04","2022-01-04",false
78101,CONFIRMED,.ONLINE,"2022-01-04","2022-01-09",false
78422,CREATED,.ONLINE,"2022-01-09","2022-01-09",false
78422,IN_PROGRESS,.ONLINE,"2022-01-09","2022-01-12",false
78422,CONFIRMED,.ONLINE,"2022-01-09","2022-01-13",false
78200,CREATED,.ONLINE,"2022-01-28","2022-01-28",false
78200,IN_PROGRESS,.ONLINE,"2022-01-28","2022-02-01",false
78200,CANCELLED,.ONLINE,"2022-01-28","2022-02-04",false
78203,CREATED,.ONLINE,"2022-01-22","2022-01-22",false
78203,CONFIRMED,.ONLINE,"2022-01-22","2022-01-24",false
78508,CREATED,.ONLINE,"2022-01-21","2022-01-21",false
78508,IN_PROGRESS,.ONLINE,"2022-01-21","2022-01-27",false
78508,CONFIRMED,.ONLINE,"2022-01-21","2022-02-06",false
78285,CREATED,.ONLINE,"2022-01-28","2022-01-28",false
78285,IN_PROGRESS,.ONLINE,"2022-01-28","2022-02-01",false
78285,CONFIRMED,.ONLINE,"2022-01-28","2022-02-10",false
78607,CREATED,.ONLINE,"2022-01-21","2022-01-21",false
78607,CONFIRMED,.ONLINE,"2022-01-21","2022-01-22",false
78118,CREATED,.ONLINE,"2022-01-31","2022-01-31",false
78118,CONFIRMED,.ONLINE,"2022-01-31","2022-02-10",false
78345,CREATED,.ONLINE,"2022-01-26","2022-01-26",false
78345,CANCELLED,.ONLINE,"2022-01-26","2022-01-30",false
78626,CREATED,.ONLINE,"2022-01-20","2022-01-20",false
78626,IN_PROGRESS,.ONLINE,"2022-01-20","2022-01-21",false
78626,CONFIRMED,.ONLINE,"2022-01-20","2022-01-22",false
78120,CREATED,.ONLINE,"2022-01-31","2022-01-31",false
78120,IN_PROGRESS,.ONLINE,"2022-01-31","2022-02-03",false
78120,CANCELLED,.ONLINE,"2022-01-31","2022-02-08",false
78081,CREATED,.ONLINE,"2022-01-08","2022-01-08",false
78081,IN_PROGRESS,.ONLINE,"2022-01-08","2022-01-11",false
78081,CANCELLED,.ONLINE,"2022-01-08","2022-01-19",false
78054,CREATED,.ONLINE,"2022-01-20","2022-01-20",false
78054,IN_PROGRESS,.ONLINE,"2022-01-20","2022-01-23",false
78054,CONFIRMED,.ONLINE,"2022-01-20","2022-01-26",false
79625,CREATED,.ONLINE,"2022-01-06","2022-01-06",false
79625,IN_PROGRESS,.ONLINE,"2022-01-06","2022-01-11",false
79625,CONFIRMED,.ONLINE,"2022-01-06","2022-01-15",false
79647,CREATED,.ONLINE,"2022-01-28","2022-01-28",false
79647,CONFIRMED,.ONLINE,"2022-01-28","2022-02-05",false
78997,CREATED,.ONLINE,"2022-01-28","2022-01-28",false
78997,CONFIRMED,.ONLINE,"2022-01-28","2022-02-03",false
79006,CREATED,.ONLINE,"2022-01-08","2022-01-08",false
79006,IN_PROGRESS,.ONLINE,"2022-01-08","2022-01-15",false
79006,CANCELLED,.ONLINE,"2022-01-08","2022-01-20",false
79304,CREATED,.ONLINE,"2022-01-16","2022-01-16",false
79304,CONFIRMED,.ONLINE,"2022-01-16","2022-01-17",false
78841,CREATED,.ONLINE,"2022-01-31","2022-01-31",false
78841,CANCELLED,.ONLINE,"2022-01-31","2022-02-07",false
78901,CREATED,.ONLINE,"2022-01-08","2022-01-08",false
78901,IN_PROGRESS,.ONLINE,"2022-01-08","2022-01-12",false
78901,CONFIRMED,.ONLINE,"2022-01-08","2022-01-18",false
79702,CREATED,.ONLINE,"2022-01-09","2022-01-09",false
79702,CONFIRMED,.ONLINE,"2022-01-09","2022-01-10",false
79717,CREATED,.ONLINE,"2022-01-13","2022-01-13",false
79717,CONFIRMED,.ONLINE,"2022-01-13","2022-01-22",false
78754,CREATED,.ONLINE,"2022-01-29","2022-01-29",false
78754,CONFIRMED,.ONLINE,"2022-01-29","2022-01-31",false
78773,CREATED,.ONLINE,"2022-01-31","2022-01-31",false
78773,IN_PROGRESS,.ONLINE,"2022-01-31","2022-02-08",false
78773,CANCELLED,.ONLINE,"2022-01-31","2022-02-14",false
79408,CREATED,.ONLINE,"2022-01-30","2022-01-30",false
79408,IN_PROGRESS,.ONLINE,"2022-01-30","2022-02-09",false
79408,CANCELLED,.ONLINE,"2022-01-30","2022-02-14",false
79819,CREATED,.ONLINE,"2022-01-08","2022-01-08",false
79819,IN_PROGRESS,.ONLINE,"2022-01-08","2022-01-11",false
79819,CONFIRMED,.ONLINE,"2022-01-08","2022-01-12",false
79540,CREATED,.ONLINE,"2022-01-14","2022-01-14",false
79540,CONFIRMED,.ONLINE,"2022-01-14","2022-01-18",false
79574,CREATED,.ONLINE,"2022-01-06","2022-01-06",false
79574,CONFIRMED,.ONLINE,"2022-01-06","2022-01-16",false
79360,CREATED,.ONLINE,"2022-01-31","2022-01-31",false
79360,CONFIRMED,.ONLINE,"2022-01-31","2022-02-06",false
79378,CREATED,.ONLINE,"2022-01-21","2022-01-21",false
79378,CANCELLED,.ONLINE,"2022-01-21","2022-01-28",false
78648,CREATED,.ONLINE,"2022-01-22","2022-01-22",false
78648,IN_PROGRESS,.ONLINE,"2022-01-22","2022-01-31",false
78648,CANCELLED,.ONLINE,"2022-01-22","2022-02-02",false
78867,CREATED,.ONLINE,"2022-01-27","2022-01-27",false
78867,IN_PROGRESS,.ONLINE,"2022-01-27","2022-02-06",false
78867,CANCELLED,.ONLINE,"2022-01-27","2022-02-10",false
79319,CREATED,.ONLINE,"2022-01-15","2022-01-15",false
79319,CONFIRMED,.ONLINE,"2022-01-15","2022-01-24",false
79115,CREATED,.ONLINE,"2022-01-04","2022-01-04",false
79115,CONFIRMED,.ONLINE,"2022-01-04","2022-01-07",false
79442,CREATED,.ONLINE,"2022-01-12","2022-01-12",false
79442,CANCELLED,.ONLINE,"2022-01-12","2022-01-13",false
78968,CREATED,.ONLINE,"2022-01-26","2022-01-26",false
78968,IN_PROGRESS,.ONLINE,"2022-01-26","2022-02-02",false
78968,CONFIRMED,.ONLINE,"2022-01-26","2022-02-05",false
79387,CREATED,.ONLINE,"2022-01-23","2022-01-23",false
79387,IN_PROGRESS,.ONLINE,"2022-01-23","2022-01-24",false
79387,CANCELLED,.ONLINE,"2022-01-23","2022-01-31",false
79673,CREATED,.ONLINE,"2022-01-28","2022-01-28",false
79673,IN_PROGRESS,.ONLINE,"2022-01-28","2022-02-01",false
79673,CANCELLED,.ONLINE,"2022-01-28","2022-02-04",false
79231,CREATED,.ONLINE,"2022-01-04","2022-01-04",false
79231,IN_PROGRESS,.ONLINE,"2022-01-04","2022-01-06",false
79231,CANCELLED,.ONLINE,"2022-01-04","2022-01-07",false
79655,CREATED,.ONLINE,"2022-01-30","2022-01-30",false
79655,IN_PROGRESS,.ONLINE,"2022-01-30","2022-01-31",false
79655,CANCELLED,.ONLINE,"2022-01-30","2022-02-07",false
78734,CREATED,.ONLINE,"2022-01-07","2022-01-07",false
78734,CONFIRMED,.ONLINE,"2022-01-07","2022-01-17",false
79651,CREATED,.ONLINE,"2022-01-24","2022-01-24",false
79651,CONFIRMED,.ONLINE,"2022-01-24","2022-02-02",false
78688,CREATED,.ONLINE,"2022-01-05","2022-01-05",false
78688,IN_PROGRESS,.ONLINE,"2022-01-05","2022-01-06",false
78688,CONFIRMED,.ONLINE,"2022-01-05","2022-01-09",false
79527,CREATED,.ONLINE,"2022-01-31","2022-01-31",false
79527,IN_PROGRESS,.ONLINE,"2022-01-31","2022-02-04",false
79527,CONFIRMED,.ONLINE,"2022-01-31","2022-02-11",false
77467,CREATED,.ONLINE,"2022-01-14","2022-01-14",false
77467,CONFIRMED,.ONLINE,"2022-01-14","2022-01-23",false
77469,CREATED,.ONLINE,"2022-01-27","2022-01-27",false
77469,CANCELLED,.ONLINE,"2022-01-27","2022-01-30",false
77471,CREATED,.ONLINE,"2022-01-04","2022-01-04",false
77471,CONFIRMED,.ONLINE,"2022-01-04","2022-01-08",false
77473,CREATED,.ONLINE,"2022-01-10","2022-01-10",false
77473,IN_PROGRESS,.ONLINE,"2022-01-10","2022-01-13",false
77473,CANCELLED,.ONLINE,"2022-01-10","2022-01-21",false
77476,CREATED,.ONLINE,"2022-01-03","2022-01-03",false
77476,CONFIRMED,.ONLINE,"2022-01-03","2022-01-08",false
77478,CREATED,.ONLINE,"2022-01-12","2022-01-12",false
77478,IN_PROGRESS,.ONLINE,"2022-01-12","2022-01-22",false
77478,CONFIRMED,.ONLINE,"2022-01-12","2022-01-23",false
77481,CREATED,.ONLINE,"2022-01-10","2022-01-10",false
77481,IN_PROGRESS,.ONLINE,"2022-01-10","2022-01-12",false
77481,CANCELLED,.ONLINE,"2022-01-10","2022-01-20",false
77484,CREATED,.ONLINE,"2022-01-17","2022-01-17",false
77484,CONFIRMED,.ONLINE,"2022-01-17","2022-01-23",false
77486,CREATED,.ONLINE,"2022-01-12","2022-01-12",false
77486,CONFIRMED,.ONLINE,"2022-01-12","2022-01-17",false
77488,CREATED,.ONLINE,"2022-01-05","2022-01-05",false
77488,IN_PROGRESS,.ONLINE,"2022-01-05","2022-01-12",false
77488,CANCELLED,.ONLINE,"2022-01-05","2022-01-21",false
77491,CREATED,.ONLINE,"2022-01-28","2022-01-28",false
77491,IN_PROGRESS,.ONLINE,"2022-01-28","2022-02-05",false
77491,CONFIRMED,.ONLINE,"2022-01-28","2022-02-14",false
77494,CREATED,.ONLINE,"2022-01-30","2022-01-30",false
77494,CONFIRMED,.ONLINE,"2022-01-30","2022-02-09",false
77496,CREATED,.ONLINE,"2022-01-30","2022-01-30",false
77496,IN_PROGRESS,.ONLINE,"2022-01-30","2022-02-02",false
77496,CANCELLED,.ONLINE,"2022-01-30","2022-02-07",false
77499,CREATED,.ONLINE,"2022-01-07","2022-01-07",false
77499,CONFIRMED,.ONLINE,"2022-01-07","2022-01-08",false
77501,CREATED,.ONLINE,"2022-01-27","2022-01-27",false
77501,IN_PROGRESS,.ONLINE,"2022-01-27","2022-01-30",false
77501,CONFIRMED,.ONLINE,"2022-01-27","2022-02-08",false
78026,CREATED,.ONLINE,"2022-01-25","2022-01-25",false
78026,CANCELLED,.ONLINE,"2022-01-25","2022-02-01",false
78225,CREATED,.ONLINE,"2022-01-04","2022-01-04",false
78225,IN_PROGRESS,.ONLINE,"2022-01-04","2022-01-06",false
78225,CANCELLED,.ONLINE,"2022-01-04","2022-01-07",false
78385,CREATED,.ONLINE,"2022-01-06","2022-01-06",false
78385,IN_PROGRESS,.ONLINE,"2022-01-06","2022-01-12",false
78385,CONFIRMED,.ONLINE,"2022-01-06","2022-01-15",false
78334,CREATED,.ONLINE,"2022-01-21","2022-01-21",false
78334,CONFIRMED,.ONLINE,"2022-01-21","2022-01-29",false
78365,CREATED,.ONLINE,"2022-01-11","2022-01-11",false
78365,IN_PROGRESS,.ONLINE,"2022-01-11","2022-01-16",false
78365,CANCELLED,.ONLINE,"2022-01-11","2022-01-18",false
78477,CREATED,.ONLINE,"2022-01-20","2022-01-20",false
78477,CONFIRMED,.ONLINE,"2022-01-20","2022-01-24",false
78040,CREATED,.ONLINE,"2022-01-29","2022-01-29",false
78040,CANCELLED,.ONLINE,"2022-01-29","2022-01-31",false
78164,CREATED,.ONLINE,"2022-01-13","2022-01-13",false
78164,CONFIRMED,.ONLINE,"2022-01-13","2022-01-14",false
78042,CREATED,.ONLINE,"2022-01-10","2022-01-10",false
78042,IN_PROGRESS,.ONLINE,"2022-01-10","2022-01-20",false
78042,CANCELLED,.ONLINE,"2022-01-10","2022-01-21",false
78430,CREATED,.ONLINE,"2022-01-28","2022-01-28",false
78430,CANCELLED,.ONLINE,"2022-01-28","2022-02-03",false
78172,CREATED,.ONLINE,"2022-01-17","2022-01-17",false
78172,CONFIRMED,.ONLINE,"2022-01-17","2022-01-18",false
78550,CREATED,.ONLINE,"2022-01-04","2022-01-04",false
78550,IN_PROGRESS,.ONLINE,"2022-01-04","2022-01-06",false
78550,CANCELLED,.ONLINE,"2022-01-04","2022-01-12",false
78372,CREATED,.ONLINE,"2022-01-06","2022-01-06",false
78372,IN_PROGRESS,.ONLINE,"2022-01-06","2022-01-09",false
78372,CANCELLED,.ONLINE,"2022-01-06","2022-01-17",false
79640,CREATED,.ONLINE,"2022-01-13","2022-01-13",false
79640,CANCELLED,.ONLINE,"2022-01-13","2022-01-18",false
79196,CREATED,.ONLINE,"2022-01-04","2022-01-04",false
79196,CONFIRMED,.ONLINE,"2022-01-04","2022-01-08",false
79261,CREATED,.ONLINE,"2022-01-07","2022-01-07",false
79261,CANCELLED,.ONLINE,"2022-01-07","2022-01-14",false
79288,CREATED,.ONLINE,"2022-01-11","2022-01-11",false
79288,CONFIRMED,.ONLINE,"2022-01-11","2022-01-21",false
79308,CREATED,.ONLINE,"2022-01-04","2022-01-04",false
79308,CANCELLED,.ONLINE,"2022-01-04","2022-01-14",false
78748,CREATED,.ONLINE,"2022-01-13","2022-01-13",false
78748,IN_PROGRESS,.ONLINE,"2022-01-13","2022-01-17",false
78748,CONFIRMED,.ONLINE,"2022-01-13","2022-01-25",false
78776,CREATED,.ONLINE,"2022-01-19","2022-01-19",false
78776,CANCELLED,.ONLINE,"2022-01-19","2022-01-28",false
78785,CREATED,.ONLINE,"2022-01-14","2022-01-14",false
78785,CANCELLED,.ONLINE,"2022-01-14","2022-01-24",false
79405,CREATED,.ONLINE,"2022-01-05","2022-01-05",false
79405,IN_PROGRESS,.ONLINE,"2022-01-05","2022-01-09",false
79405,CANCELLED,.ONLINE,"2022-01-05","2022-01-11",false
79814,CREATED,.ONLINE,"2022-01-15","2022-01-15",false
79814,IN_PROGRESS,.ONLINE,"2022-01-15","2022-01-21",false
79814,CONFIRMED,.ONLINE,"2022-01-15","2022-01-23",false
79494,CREATED,.ONLINE,"2022-01-29","2022-01-29",false
79494,CANCELLED,.ONLINE,"2022-01-29","2022-01-31",false
79370,CREATED,.ONLINE,"2022-01-28","2022-01-28",false
79370,IN_PROGRESS,.ONLINE,"2022-01-28","2022-02-07",false
79370,CONFIRMED,.ONLINE,"2022-01-28","2022-02-12",false
79844,CREATED,.ONLINE,"2022-01-16","2022-01-16",false
79844,CANCELLED,.ONLINE,"2022-01-16","2022-01-22",false
79696,CREATED,.ONLINE,"2022-01-08","2022-01-08",false
79696,IN_PROGRESS,.ONLINE,"2022-01-08","2022-01-11",false
79696,CANCELLED,.ONLINE,"2022-01-08","2022-01-19",false
79341,CREATED,.ONLINE,"2022-01-16","2022-01-16",false
79341,IN_PROGRESS,.ONLINE,"2022-01-16","2022-01-23",false
79341,CONFIRMED,.ONLINE,"2022-01-16","2022-01-31",false
79686,CREATED,.ONLINE,"2022-01-31","2022-01-31",false
79686,CONFIRMED,.ONLINE,"2022-01-31","2022-02-10",false
79658,CREATED,.ONLINE,"2022-01-17","2022-01-17",false
79658,IN_PROGRESS,.ONLINE,"2022-01-17","2022-01-23",false
79658,CANCELLED,.ONLINE,"2022-01-17","2022-01-29",false
78959,CREATED,.ONLINE,"2022-01-23","2022-01-23",false
78959,CANCELLED,.ONLINE,"2022-01-23","2022-01-25",false
79253,CREATED,.ONLINE,"2022-01-17","2022-01-17",false
79253,CONFIRMED,.ONLINE,"2022-01-17","2022-01-18",false
78953,CREATED,.ONLINE,"2022-01-09","2022-01-09",false
78953,CONFIRMED,.ONLINE,"2022-01-09","2022-01-10",false
79040,CREATED,.ONLINE,"2022-01-06","2022-01-06",false
79040,CONFIRMED,.ONLINE,"2022-01-06","2022-01-12",false
78936,CREATED,.ONLINE,"2022-01-05","2022-01-05",false
78936,CONFIRMED,.ONLINE,"2022-01-05","2022-01-06",false
78883,CREATED,.ONLINE,"2022-01-14","2022-01-14",false
78883,CANCELLED,.ONLINE,"2022-01-14","2022-01-23",false
78797,CREATED,.ONLINE,"2022-01-02","2022-01-02",false
78797,CONFIRMED,.ONLINE,"2022-01-02","2022-01-11",false
79185,CREATED,.ONLINE,"2022-01-15","2022-01-15",false
79185,CANCELLED,.ONLINE,"2022-01-15","2022-01-18",false
78957,CREATED,.ONLINE,"2022-01-26","2022-01-26",false
78957,CANCELLED,.ONLINE,"2022-01-26","2022-02-05",false
79505,CREATED,.ONLINE,"2022-01-31","2022-01-31",false
79505,CONFIRMED,.ONLINE,"2022-01-31","2022-02-09",false
79429,CREATED,.ONLINE,"2022-01-30","2022-01-30",false
79429,IN_PROGRESS,.ONLINE,"2022-01-30","2022-02-03",false
79429,CONFIRMED,.ONLINE,"2022-01-30","2022-02-06",false
79678,CREATED,.ONLINE,"2022-01-21","2022-01-21",false
79678,IN_PROGRESS,.ONLINE,"2022-01-21","2022-01-27",false
79678,CONFIRMED,.ONLINE,"2022-01-21","2022-02-06",false
79255,CREATED,.ONLINE,"2022-01-04","2022-01-04",false
79255,IN_PROGRESS,.ONLINE,"2022-01-04","2022-01-06",false
79255,CANCELLED,.ONLINE,"2022-01-04","2022-01-12",false
79096,CREATED,.ONLINE,"2022-01-04","2022-01-04",false
79096,IN_PROGRESS,.ONLINE,"2022-01-04","2022-01-13",false
79096,CONFIRMED,.ONLINE,"2022-01-04","2022-01-18",false
79181,CREATED,.ONLINE,"2022-01-29","2022-01-29",false
79181,CONFIRMED,.ONLINE,"2022-01-29","2022-02-01",false
77594,CREATED,.ONLINE,"2022-01-08","2022-01-08",false
77594,IN_PROGRESS,.ONLINE,"2022-01-08","2022-01-12",false
77594,CONFIRMED,.ONLINE,"2022-01-08","2022-01-18",false
77597,CREATED,.ONLINE,"2022-01-09","2022-01-09",false
77597,CANCELLED,.ONLINE,"2022-01-09","2022-01-12",false
77599,CREATED,.ONLINE,"2022-01-31","2022-01-31",false
77599,IN_PROGRESS,.ONLINE,"2022-01-31","2022-02-08",false
77599,CANCELLED,.ONLINE,"2022-01-31","2022-02-14",false
77602,CREATED,.ONLINE,"2022-01-18","2022-01-18",false
77602,CANCELLED,.ONLINE,"2022-01-18","2022-01-21",false
77604,CREATED,.ONLINE,"2022-01-25","2022-01-25",false
77604,CONFIRMED,.ONLINE,"2022-01-25","2022-01-29",false
77606,CREATED,.ONLINE,"2022-01-03","2022-01-03",false
77606,IN_PROGRESS,.ONLINE,"2022-01-03","2022-01-05",false
77606,CANCELLED,.ONLINE,"2022-01-03","2022-01-06",false
77609,CREATED,.ONLINE,"2022-01-08","2022-01-08",false
77609,CONFIRMED,.ONLINE,"2022-01-08","2022-01-09",false
77611,CREATED,.ONLINE,"2022-01-03","2022-01-03",false
77611,CONFIRMED,.ONLINE,"2022-01-03","2022-01-10",false
77613,CREATED,.ONLINE,"2022-01-03","2022-01-03",false
77613,CONFIRMED,.ONLINE,"2022-01-03","2022-01-12",false
77615,CREATED,.ONLINE,"2022-01-08","2022-01-08",false
77615,CANCELLED,.ONLINE,"2022-01-08","2022-01-10",false
77617,CREATED,.ONLINE,"2022-01-04","2022-01-04",false
77617,IN_PROGRESS,.ONLINE,"2022-01-04","2022-01-14",false
77617,CONFIRMED,.ONLINE,"2022-01-04","2022-01-20",false
77620,CREATED,.ONLINE,"2022-01-13","2022-01-13",false
77620,CONFIRMED,.ONLINE,"2022-01-13","2022-01-18",false
77622,CREATED,.ONLINE,"2022-01-05","2022-01-05",false
77622,CONFIRMED,.ONLINE,"2022-01-05","2022-01-11",false
77624,CREATED,.ONLINE,"2022-01-16","2022-01-16",false
77624,CONFIRMED,.ONLINE,"2022-01-16","2022-01-19",false
77626,CREATED,.ONLINE,"2022-01-18","2022-01-18",false
77626,IN_PROGRESS,.ONLINE,"2022-01-18","2022-01-19",false
77626,CONFIRMED,.ONLINE,"2022-01-18","2022-01-22",false
78250,CREATED,.ONLINE,"2022-01-05","2022-01-05",false
78250,CONFIRMED,.ONLINE,"2022-01-05","2022-01-06",false
78180,CREATED,.ONLINE,"2022-01-29","2022-01-29",false
78180,CONFIRMED,.ONLINE,"2022-01-29","2022-02-08",false
78455,CREATED,.ONLINE,"2022-01-14","2022-01-14",false
78455,IN_PROGRESS,.ONLINE,"2022-01-14","2022-01-21",false
78455,CONFIRMED,.ONLINE,"2022-01-14","2022-01-29",false
78499,CREATED,.ONLINE,"2022-01-07","2022-01-07",false
78499,CONFIRMED,.ONLINE,"2022-01-07","2022-01-17",false
78192,CREATED,.ONLINE,"2022-01-18","2022-01-18",false
78192,IN_PROGRESS,.ONLINE,"2022-01-18","2022-01-21",false
78192,CONFIRMED,.ONLINE,"2022-01-18","2022-01-25",false
78362,CREATED,.ONLINE,"2022-01-15","2022-01-15",false
78362,IN_PROGRESS,.ONLINE,"2022-01-15","2022-01-23",false
78362,CANCELLED,.ONLINE,"2022-01-15","2022-01-30",false
78322,CREATED,.ONLINE,"2022-01-07","2022-01-07",false
78322,CANCELLED,.ONLINE,"2022-01-07","2022-01-16",false
78228,CREATED,.ONLINE,"2022-01-09","2022-01-09",false
78228,CONFIRMED,.ONLINE,"2022-01-09","2022-01-10",false
78527,CREATED,.ONLINE,"2022-01-18","2022-01-18",false
78527,CANCELLED,.ONLINE,"2022-01-18","2022-01-19",false
78388,CREATED,.ONLINE,"2022-01-26","2022-01-26",false
78388,CANCELLED,.ONLINE,"2022-01-26","2022-02-05",false
78160,CREATED,.ONLINE,"2022-01-23","2022-01-23",false
78160,CANCELLED,.ONLINE,"2022-01-23","2022-01-25",false
78531,CREATED,.ONLINE,"2022-01-14","2022-01-14",false
78531,IN_PROGRESS,.ONLINE,"2022-01-14","2022-01-24",false
78531,CANCELLED,.ONLINE,"2022-01-14","2022-01-28",false
78368,CREATED,.ONLINE,"2022-01-22","2022-01-22",false
78368,CONFIRMED,.ONLINE,"2022-01-22","2022-01-30",false
78392,CREATED,.ONLINE,"2022-01-11","2022-01-11",false
78392,CONFIRMED,.ONLINE,"2022-01-11","2022-01-19",false
78169,CREATED,.ONLINE,"2022-01-26","2022-01-26",false
78169,IN_PROGRESS,.ONLINE,"2022-01-26","2022-02-02",false
78169,CONFIRMED,.ONLINE,"2022-01-26","2022-02-05",false
78541,CREATED,.ONLINE,"2022-01-27","2022-01-27",false
78541,IN_PROGRESS,.ONLINE,"2022-01-27","2022-01-29",false
78541,CONFIRMED,.ONLINE,"2022-01-27","2022-02-05",false
78432,CREATED,.ONLINE,"2022-01-05","2022-01-05",false
78432,IN_PROGRESS,.ONLINE,"2022-01-05","2022-01-10",false
78432,CONFIRMED,.ONLINE,"2022-01-05","2022-01-12",false
78629,CREATED,.ONLINE,"2022-01-14","2022-01-14",false
78629,CONFIRMED,.ONLINE,"2022-01-14","2022-01-21",false
78631,CREATED,.ONLINE,"2022-01-15","2022-01-15",false
78631,CANCELLED,.ONLINE,"2022-01-15","2022-01-20",false
79620,CREATED,.ONLINE,"2022-01-22","2022-01-22",false
79620,CANCELLED,.ONLINE,"2022-01-22","2022-01-26",false
79645,CREATED,.ONLINE,"2022-01-19","2022-01-19",false
79645,CONFIRMED,.ONLINE,"2022-01-19","2022-01-21",false
78999,CREATED,.ONLINE,"2022-01-17","2022-01-17",false
78999,CANCELLED,.ONLINE,"2022-01-17","2022-01-19",false
79274,CREATED,.ONLINE,"2022-01-30","2022-01-30",false
79274,CONFIRMED,.ONLINE,"2022-01-30","2022-01-31",false
79280,CREATED,.ONLINE,"2022-01-30","2022-01-30",false
79280,IN_PROGRESS,.ONLINE,"2022-01-30","2022-02-03",false
79280,CONFIRMED,.ONLINE,"2022-01-30","2022-02-05",false
78854,CREATED,.ONLINE,"2022-01-08","2022-01-08",false
78854,CANCELLED,.ONLINE,"2022-01-08","2022-01-14",false
78913,CREATED,.ONLINE,"2022-01-03","2022-01-03",false
78913,IN_PROGRESS,.ONLINE,"2022-01-03","2022-01-05",false
78913,CANCELLED,.ONLINE,"2022-01-03","2022-01-06",false
79735,CREATED,.ONLINE,"2022-01-30","2022-01-30",false
79735,CONFIRMED,.ONLINE,"2022-01-30","2022-02-07",false
79742,CREATED,.ONLINE,"2022-01-24","2022-01-24",false
